Date Published,DeviceID,Latitude,Longitude,Accuracy,Timestamp,Confidence,geometry
2020-07-29 11:46:42.007000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1156261,8.6986608,141,2020-07-29 11:43:40+02:00,2,POINT (8.698660800000001 50.1156261)
2020-07-29 11:49:01.705000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.112413200000006,8.7004473,115,2020-07-29 11:44:15+02:00,2,POINT (8.7004473 50.11241320000001)
2020-07-29 12:06:45.630000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.114127200000006,8.697786099999998,200,2020-07-29 11:44:27+02:00,1,POINT (8.697786099999998 50.11412720000001)
2020-07-29 11:51:04.954000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1152158,8.6986622,200,2020-07-29 11:44:54+02:00,1,POINT (8.698662199999999 50.1152158)
2020-07-29 12:00:23.768000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.113654700000005,8.700755099999999,115,2020-07-29 11:45:44+02:00,2,POINT (8.700755099999999 50.1136547)
2020-07-29 12:12:44.473000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.113031,8.7007985,115,2020-07-29 11:45:56+02:00,2,POINT (8.700798499999999 50.113031)
2020-07-29 12:05:06.642000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1135552,8.7008243,57,2020-07-29 11:46:16+02:00,3,POINT (8.700824300000001 50.1135552)
2020-07-29 13:08:17.759000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1133116,8.700420699999999,115,2020-07-29 11:46:37+02:00,2,POINT (8.700420699999999 50.1133116)
2020-07-29 12:02:05.920000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1131687,8.7004191,116,2020-07-29 11:46:39+02:00,2,POINT (8.7004191 50.1131687)
2020-07-29 12:02:05.920000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1131687,8.7004191,115,2020-07-29 11:46:39+02:00,2,POINT (8.7004191 50.1131687)
2020-07-29 12:05:42.801000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1128997,8.7002109,120,2020-07-29 11:46:43+02:00,2,POINT (8.7002109 50.1128997)
2020-07-29 12:14:22.530000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1124271,8.699804199999999,200,2020-07-29 11:46:51+02:00,1,POINT (8.699804199999999 50.1124271)
2020-07-29 12:29:09.130000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1167175,8.7027403,200,2020-07-29 11:47:13+02:00,1,POINT (8.7027403 50.1167175)
2020-07-29 12:29:09.130000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1167175,8.7027403,200,2020-07-29 11:47:13+02:00,1,POINT (8.7027403 50.1167175)
2020-07-29 12:29:09.130000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1167175,8.7027403,200,2020-07-29 11:47:13+02:00,1,POINT (8.7027403 50.1167175)
2020-07-29 12:15:19.824000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.112918799999996,8.7020135,152,2020-07-29 11:47:17+02:00,2,POINT (8.7020135 50.1129188)
2020-07-29 12:07:32.332000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1155745,8.6985919,115,2020-07-29 11:47:17+02:00,2,POINT (8.6985919 50.1155745)
2020-07-29 11:53:28.437000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1131519,8.698638699999998,135,2020-07-29 11:47:20+02:00,2,POINT (8.698638699999998 50.1131519)
2020-07-29 12:17:02.212000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.112908700000006,8.700123699999999,73,2020-07-29 11:47:28+02:00,3,POINT (8.700123699999999 50.11290870000001)
2020-07-29 12:46:49.256000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1130482,8.6992683,115,2020-07-29 11:47:40+02:00,2,POINT (8.6992683 50.1130482)
2020-07-29 11:53:06.763000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1130912,8.7006383,115,2020-07-29 11:47:53+02:00,2,POINT (8.7006383 50.1130912)
2020-07-29 12:17:02.212000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1127151,8.700344099999999,80,2020-07-29 11:48:12+02:00,3,POINT (8.700344099999999 50.1127151)
2020-07-29 11:48:17.856000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1122445,8.699209300000001,200,2020-07-29 11:48:17+02:00,1,POINT (8.699209300000001 50.1122445)
2020-07-29 12:33:19.170000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.112650200000004,8.7004255,116,2020-07-29 11:48:18+02:00,2,POINT (8.7004255 50.1126502)
2020-07-29 12:16:07.698000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1129691,8.700260400000001,73,2020-07-29 11:49:18+02:00,3,POINT (8.700260400000001 50.1129691)
2020-07-29 11:49:56.350000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.111765000000005,8.700099699999999,119,2020-07-29 11:49:25+02:00,2,POINT (8.700099699999999 50.11176500000001)
2020-07-29 12:00:07.277000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1117821,8.7001206,119,2020-07-29 11:49:26+02:00,2,POINT (8.7001206 50.1117821)
2020-07-29 13:10:03.226000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.11182720000001,8.7007511,73,2020-07-29 11:49:45+02:00,3,POINT (8.7007511 50.11182720000001)
2020-07-29 12:03:18.948000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1114441,8.700712699999999,115,2020-07-29 11:49:49+02:00,2,POINT (8.700712699999999 50.1114441)
